"Item_Number","District","Location","Disposition","Signal_Type","Signal_Description","Occurred_Date_Time","Charge_Code","Charge_Description","Offender_Number","OffenderID","OffenderStatus","Offender_Race","Offender_Gender","Offender_Age","Victim_Number","PersonType","Victim_Race","Victim_Gender","Victim_Age","Victim_Fatal_Status","Hate Crime","Report Type"
"I-05222-25","2","005XX Huso St","OPEN","67","THEFT","2025-09-05 19:50:00","14 67","THEFT","1","972104",,"BLACK","MALE","22","2","VICTIM","BLACK","MALE","42","Non-fatal",,"Supplemental Report"
"J-15285-25","5","016XX Lesseps St","OPEN","29ST","SUICIDE THREAT","2025-10-16 07:50:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","46","Non-fatal",,"Incident Report"
"J-15285-25","5","016XX Lesseps St","OPEN","29ST","SUICIDE THREAT","2025-10-16 07:50:00",,,,,,,,,"2","VICTIM","BLACK","MALE","11","Non-fatal",,"Incident Report"
"J-15566-25","2","055XX Magazine St","CLOSED","67S","SHOPLIFTING","2025-10-10 14:55:00","14 67","THEFT","1","972109","ARRESTED","BLACK","MALE","44","1","VICTIM",,,,"Non-fatal",,"Incident Report"
"J-15566-25","2","055XX Magazine St","CLOSED","67S","SHOPLIFTING","2025-10-10 14:55:00","14 63","CRIMINAL TRESPASS","1","972109","ARRESTED","BLACK","MALE","44","1","VICTIM",,,,"Non-fatal",,"Incident Report"
"J-15489-25","6","016XX Oretha Castle Haley Bd","OPEN","21","MISCELLANEOUS INCIDENT","2025-07-28 12:00:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","46","Non-fatal",,"Incident Report"
"J-15583-25","4","055XX Tullis Dr #14101","OPEN","67B","BICYCLE THEFT","2025-10-15 14:00:00","54 186","THEFT","1","972111",,"BLACK","MALE",,"1","VICTIM","BLACK","FEMALE","39","Non-fatal",,"Incident Report"
"I-12020-25","4","032XX Memorial Park Dr","OPEN","103","DISTURBANCE","2025-09-12 10:30:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","25","Non-fatal",,"Supplemental Report"
"J-15602-25","8","Poydras St & Convention Center Bd","OPEN","67B","BICYCLE THEFT","2025-10-16 12:30:00","14 67","THEFT","1","972114",,"UNKNOWN","UNKNOWN",,"1","VICTIM","BLACK","MALE","47","Non-fatal",,"Incident Report"
"J-15602-25","8","Poydras St & Convention Center Bd","OPEN","67B","BICYCLE THEFT","2025-10-16 12:30:00","14 56","SIMPLE CRIMINAL DAMAGE TO PROPERTY","1","972114",,"UNKNOWN","UNKNOWN",,"1","VICTIM","BLACK","MALE","47","Non-fatal",,"Incident Report"
"J-14373-25","4","019XX Newton St","CLOSED","35","SIMPLE BATTERY","2025-10-15 09:50:00","54 96","BATTERY","1","972116","ARRESTED","BLACK","MALE","25","1","VICTIM","UNKNOWN","FEMALE","29","Non-fatal",,"Supplemental Report"
"J-07576-25","8","006XX N Rampart St","OPEN","67","THEFT","2025-08-09 19:00:00","14 67.15","THEFT OF A FIREARM","1","972117",,"BLACK","MALE","35","1","VICTIM","BLACK","MALE","25","Non-fatal",,"Supplemental Report"
"J-11715-25","8","Toulouse St & N Rampart St","OPEN","66","THREATS","2025-10-12 16:20:00","14 66","EXTORTION","1","972119",,"BLACK","MALE",,"1","VICTIM","BLACK","MALE","62","Non-fatal",,"Incident Report"
"F-24082-25","7","078XX N Coronet Ci","UNFOUNDED","21J","MISSING/RUNAWAY JUVENILE","2025-06-17 15:30:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","41","Non-fatal",,"Supplemental Report"
"F-24082-25","7","078XX N Coronet Ci","UNFOUNDED","21J","MISSING/RUNAWAY JUVENILE","2025-06-17 15:30:00",,,,,,,,,"2","RUNAWAY JUVENILE","BLACK","MALE","17","Non-fatal",,"Supplemental Report"
"J-14842-25","4","018XX Casa Calvo St","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-10-15 18:48:00",,,,,,,,,"1","REPORTING PERSON","BLACK","MALE",,"Non-fatal",,"Incident Report"
"J-15556-25","3","018XX Crete St","OPEN","67A","AUTO THEFT","2025-10-15 05:01:00",,,,,,,,,"1","VICTIM","BLACK","MALE","74","Non-fatal",,"Supplemental Report"
"J-08379-25","8","008XX Canal St","CLOSED","34C","AGGRAVATED BATTERY (CUTTING)","2025-10-09 10:22:00","14 34","AGG. BATTERY","1","972120","ARRESTED","WHITE","MALE","47","1","VICTIM","WHITE","FEMALE","50","Non-fatal",,"Supplemental Report"
"J-14842-25","4","018XX Casa Calvo St","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-10-15 18:48:00",,,,,,,,,"2","INTERVIEW","BLACK","FEMALE",,"Non-fatal",,"Incident Report"
"J-13546-25","3","021XX Agriculture St","OPEN","67A","AUTO THEFT","2025-10-14 13:15:00","14 67.26","THEFT OF A MOTOR VEHICLE","1","972122",,"UNKNOWN","UNKNOWN",,"1","VICTIM","WHITE","MALE","53","Non-fatal",,"Supplemental Report"
"J-13546-25","3","021XX Agriculture St","OPEN","67A","AUTO THEFT","2025-10-14 13:15:00","14 67.26","THEFT OF A MOTOR VEHICLE","2","972124",,"UNKNOWN","UNKNOWN",,"1","VICTIM","WHITE","MALE","53","Non-fatal",,"Supplemental Report"
"I-30218-25","2","012XX S Genois St","OPEN","35D","SIMPLE BATTERY (DOMESTIC)","2025-09-30 10:10:00",,,,,,,,,"1","VICTIM","BLACK","MALE","49","Non-fatal",,"Supplemental Report"
"J-15472-25","7","042XX America St","OPEN","24","MEDICAL","2025-10-15 21:00:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","41","Non-fatal",,"Incident Report"
"I-12027-25","2","055XX Magazine St","CLOSED","67S","SHOPLIFTING","2025-09-12 11:02:00","14 67","THEFT","1","972125","ARRESTED","BLACK","MALE","44","1","VICTIM",,,,"Non-fatal",,"Supplemental Report"
"I-12027-25","2","055XX Magazine St","CLOSED","67S","SHOPLIFTING","2025-09-12 11:02:00","14 63","CRIMINAL TRESPASS","1","972125","ARRESTED","BLACK","MALE","44","1","VICTIM",,,,"Non-fatal",,"Supplemental Report"
"I-26186-25","3","New York St & Painters St","CLOSED","65","SIMPLE ROBBERY","2025-09-26 09:26:00","14 65","SIMPLE ROBBERY","1","972127","ARRESTED","BLACK","MALE","18","1","VICTIM","BLACK","MALE","16","Non-fatal",,"Supplemental Report"
"J-00728-25","5","039XX N Claiborne Av","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-10-02 17:03:00",,,,,,,,,"1","VICTIM","WHITE","FEMALE","50","Non-fatal",,"Incident Report"
"J-15467-25","5","019XX Elysian Fields Av #B","OPEN","63","TRESPASSING","2025-10-16 09:30:00",,,,,,,,,"1","REPORTING PERSON","WHITE","MALE","50","Non-fatal",,"Incident Report"
"E-08317-25","5","042XX Saint Claude Av","OPEN","21","MISCELLANEOUS INCIDENT","2025-05-08 19:00:00",,,,,,,,,"1","REPORTING PERSON","UNKNOWN","FEMALE","58","Non-fatal",,"Incident Report"
"C-07482-25","6","011XX S Dorgenois St","CLOSED","66","THREATS","2025-03-08 13:03:00","54 403","DISTURBING THE PEACE","1","947231","ARRESTED","BLACK","FEMALE","18","1","VICTIM","BLACK","FEMALE","74","Non-fatal",,"Supplemental Report"
"B-21119-25","6","011XX S Dorgenois St","CLOSED","68","UNAUTHORIZED USE OF MOVABLES","2025-02-21 00:00:00","14 68","UNAUTHORIZED USE OF MOVABLE","1","947232","ARRESTED","BLACK","FEMALE","18","1","VICTIM","BLACK","FEMALE","72","Non-fatal",,"Supplemental Report"
"E-07513-25","3","043XX Chef Menteur Hw","CLOSED","67S","SHOPLIFTING","2025-05-08 12:25:00","54 153","CRIMINAL TRESPASS","1","947234","ARRESTED","BLACK","FEMALE","65","1","VICTIM",,,,"Non-fatal",,"Incident Report"
"E-07513-25","3","043XX Chef Menteur Hw","CLOSED","67S","SHOPLIFTING","2025-05-08 12:25:00","54 186","THEFT","1","947234","ARRESTED","BLACK","FEMALE","65","1","VICTIM",,,,"Non-fatal",,"Incident Report"
"E-07721-25","3","061XX Painters St","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-05-08 16:06:00",,,,,,,,,"1","VICTIM","BLACK","FEMALE","34","Non-fatal",,"Incident Report"
"E-05330-25","6","022XX Toledano St","OPEN","67F","THEFT BY FRAUD","2025-05-06 10:20:00","14 70.4","ACCESS DEVICE FRAUD","1","947389",,"UNKNOWN","UNKNOWN",,"1","VICTIM","BLACK","MALE","74","Non-fatal",,"Incident Report"
"E-08334-25","6","023XX Rev John Raphael Jr Wy #103","OPEN","103","DISTURBANCE","2025-05-02 09:08:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","61","Non-fatal",,"Incident Report"
"E-08355-25","8","010XX Decatur St","OPEN","56","SIMPLE CRIMINAL DAMAGE","2025-05-09 03:00:00","14 56","SIMPLE CRIMINAL DAMAGE TO PROPERTY","1","947241",,"UNKNOWN","UNKNOWN",,"1","VICTIM",,,,"Non-fatal",,"Incident Report"
"E-08283-25","3","041XX Eagle St","OPEN","103","DISTURBANCE","2025-05-09 06:22:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","38","Non-fatal",,"Incident Report"
"E-08283-25","3","041XX Eagle St","OPEN","103","DISTURBANCE","2025-05-09 06:22:00",,,,,,,,,"2","INTERVIEW","BLACK","FEMALE","38","Non-fatal",,"Incident Report"
"E-08355-25","8","010XX Decatur St","OPEN","56","SIMPLE CRIMINAL DAMAGE","2025-05-09 03:00:00",,,"1","947241",,"UNKNOWN","UNKNOWN",,"2","REPORTING PERSON","WHITE","MALE","43","Non-fatal",,"Incident Report"
"E-07732-25","1","N Claiborne Ave Overpass Av & Canal St","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-05-08 16:14:00",,,,,,,,,"1","VICTIM","UNKNOWN","FEMALE",,"Non-fatal",,"Incident Report"
"E-07649-25","3","024XX Wisteria St","OPEN","67D","THEFT (DOMESTIC)","2025-05-08 15:06:00",,,,,,,,,"1","VICTIM","UNKNOWN","FEMALE",,"Non-fatal",,"Incident Report"
"E-08391-25","6","019XX Tchoupitoulas St","CLOSED","67S","SHOPLIFTING","2025-05-09 09:05:00","54 186","THEFT","1","947244","ARRESTED","BLACK","MALE","54","1","VICTIM",,,,"Non-fatal",,"Incident Report"
"E-07906-25","1","Saint Louis St & Basin St","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-05-08 19:23:00",,,,,,,,,"1","VICTIM","UNKNOWN","FEMALE",,"Non-fatal",,"Incident Report"
"D-10625-25","6","027XX Coliseum St","OPEN","67F","THEFT BY FRAUD","2025-04-18 12:00:00","14 67.16","IDENTITY THEFT","1","947245",,"UNKNOWN","UNKNOWN",,"1","VICTIM","WHITE","MALE","73","Non-fatal",,"Incident Report"
"D-02071-25","2","015XX Jefferson Hw","OPEN","21","MISCELLANEOUS INCIDENT","2025-04-02 22:17:00",,,,,,,,,"1","REPORTING PERSON","BLACK","MALE","32","Non-fatal",,"Incident Report"
"B-24951-25","2","018XX Hillary St","OPEN","67A","AUTO THEFT","2025-02-25 20:30:00","14 69","ILLEGAL POSSESSION OF STOLEN THINGS","1","947249",,"BLACK","MALE","39","12","VICTIM","BLACK","MALE","61","Non-fatal",,"Supplemental Report"
"E-08376-25","6","024XX Baronne St","OPEN","62C","SIMPLE BURGLARY (VEHICLE)","2025-05-09 02:45:00","14 62","SIMPLE BURGLARY","1","947250",,"UNKNOWN","UNKNOWN",,"1","VICTIM","BLACK","MALE","44","Non-fatal",,"Incident Report"
"D-25897-25","6","014XX Milan St #203","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-04-20 17:44:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","36","Non-fatal",,"Incident Report"
"E-08400-25","5","013XX Delery St","OPEN","63","TRESPASSING","2025-05-07 10:00:00","14 63","CRIMINAL TRESPASS","1","947254",,"BLACK","MALE",,"1","VICTIM","UNKNOWN","FEMALE",,"Non-fatal",,"Incident Report"
"E-08400-25","5","013XX Delery St","OPEN","63","TRESPASSING","2025-05-07 10:00:00","14 63","CRIMINAL TRESPASS","2","947255",,"BLACK","FEMALE",,"1","VICTIM","UNKNOWN","FEMALE",,"Non-fatal",,"Incident Report"
"E-08400-25","5","013XX Delery St","OPEN","63","TRESPASSING","2025-05-07 10:00:00",,,"1","947254",,"BLACK","MALE",,"2","REPORTING PERSON","BLACK","MALE","61","Non-fatal",,"Incident Report"
"E-08400-25","5","013XX Delery St","OPEN","63","TRESPASSING","2025-05-07 10:00:00",,,"2","947255",,"BLACK","FEMALE",,"2","REPORTING PERSON","BLACK","MALE","61","Non-fatal",,"Incident Report"
"E-08192-25","7","060XX Downman Rd","OPEN","67AR","AUTO THEFT & RECOVERY","2025-05-09 02:34:00","14 67.26","THEFT OF A MOTOR VEHICLE","1","947256",,"UNKNOWN","UNKNOWN",,"1","VICTIM","UNKNOWN","MALE","35","Non-fatal",,"Supplemental Report"
"E-04563-25","6","025XX S Tonti St #A","CLOSED","103F","DISTURBANCE (FIGHT)","2025-05-05 15:58:00",,,"1","946717","ARRESTED","BLACK","MALE","21","5","NON-VICTIM","WHITE","MALE","31","Non-fatal",,"Incident Report"
"E-04563-25","6","025XX S Tonti St #A","CLOSED","103F","DISTURBANCE (FIGHT)","2025-05-05 15:58:00",,,"2","946719","ARRESTED","WHITE","FEMALE","51","5","NON-VICTIM","WHITE","MALE","31","Non-fatal",,"Incident Report"
"E-04563-25","6","025XX S Tonti St #A","CLOSED","103F","DISTURBANCE (FIGHT)","2025-05-05 15:58:00",,,"3","946720","ARRESTED","WHITE","MALE","30","5","NON-VICTIM","WHITE","MALE","31","Non-fatal",,"Incident Report"
"E-04563-25","6","025XX S Tonti St #A","CLOSED","103F","DISTURBANCE (FIGHT)","2025-05-05 15:58:00",,,"4","946723","ARRESTED","WHITE","MALE","31","5","NON-VICTIM","WHITE","MALE","31","Non-fatal",,"Incident Report"
"E-03315-25","6","012XX Saint Charles Av","OPEN","43","SIMPLE RAPE","2025-05-04 01:00:00","14 43/V","THIRD DEGREE RAPE - VAGINAL","1","947260",,"UNKNOWN","MALE",,"1","VICTIM","WHITE","FEMALE",,"Non-fatal",,"Incident Report"
"E-08450-25","4","045XX Woodland Dr","OPEN","21","MISCELLANEOUS INCIDENT","2025-05-03 13:00:00",,,,,,,,,"2","REPORTING PERSON","BLACK","FEMALE","59","Non-fatal",,"Incident Report"
"E-08450-25","4","045XX Woodland Dr","OPEN","21","MISCELLANEOUS INCIDENT","2025-05-03 13:00:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","25","Non-fatal",,"Incident Report"
"E-05289-25","3","040XX Chef Menteur Hw","OPEN","66","THREATS","2025-05-06 09:25:00","54 403","DISTURBING THE PEACE","1","947261",,"BLACK","MALE","39","1","VICTIM","BLACK","FEMALE","55","Non-fatal",,"Incident Report"
"D-18194-25","2","076XX Freret St","CLOSED","37","AGGRAVATED ASSAULT","2025-04-18 20:00:00","14 95.1","POSSESSION OF FIREARM BY FELON","1","947262",,"WHITE","MALE","38","1","VICTIM","WHITE","MALE","25","Non-fatal",,"Supplemental Report"
"E-08460-25","4","012XX Odeon Av","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-05-09 09:00:00",,,,,,,,,"1","VICTIM","BLACK","FEMALE","36","Non-fatal",,"Incident Report"
"E-08402-25","3","026XX Jonquil","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-05-09 09:15:00",,,,,,,,,"1","REPORTING PERSON","BLACK","MALE","36","Non-fatal",,"Incident Report"
"E-08402-25","3","026XX Jonquil","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-05-09 09:15:00",,,,,,,,,"2","INTERVIEW","BLACK","FEMALE","37","Non-fatal",,"Incident Report"
"E-05473-25","4","034XX Vespasian Bd","CLOSED","67","THEFT","2025-05-06 12:30:00","14 67","THEFT","1","947273","ARRESTED","WHITE","MALE","37","1","VICTIM","WHITE","FEMALE","28","Non-fatal",,"Supplemental Report"
"E-05473-25","4","034XX Vespasian Bd","CLOSED","67","THEFT","2025-05-06 12:30:00","14 56","SIMPLE CRIMINAL DAMAGE TO PROPERTY","1","947273","ARRESTED","WHITE","MALE","37","1","VICTIM","WHITE","FEMALE","28","Non-fatal",,"Supplemental Report"
"E-08296-25","7","112XX Lake Forest Rd","OPEN","62B","SIMPLE BURGLARY (BUSINESS)","2025-05-09 05:15:00",,,,,,,,,"1","VICTIM",,,,"Non-fatal",,"Supplemental Report"
"E-08438-25","1","019XX Saint Philip St","OPEN","27-67A","ATTEMPTED AUTO THEFT","2025-05-09 12:00:00","14 56","SIMPLE CRIMINAL DAMAGE TO PROPERTY","1","947274",,"UNKNOWN","UNKNOWN",,"1","VICTIM","WHITE","MALE","35","Non-fatal",,"Incident Report"
"E-08438-25","1","019XX Saint Philip St","OPEN","27-67A","ATTEMPTED AUTO THEFT","2025-05-09 12:00:00","14 (27) 67.26","ATTEMPT THEFT OF A MOTOR VEHICLE","1","947274",,"UNKNOWN","UNKNOWN",,"1","VICTIM","WHITE","MALE","35","Non-fatal",,"Incident Report"
"E-08491-25","1","002XX N Roman St","OPEN","21","MISCELLANEOUS INCIDENT","2025-05-09 11:30:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","63","Non-fatal",,"Incident Report"
"E-08492-25","5","010XX Marigny St","OPEN","103","DISTURBANCE","2025-05-08 21:00:00",,,,,,,,,"1","VICTIM","WHITE","FEMALE","32","Non-fatal",,"Incident Report"
"E-08524-25","4","015XX Southlawn Bd","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-04-20 22:43:00",,,,,,,,,"1","VICTIM","BLACK","FEMALE","31","Non-fatal",,"Incident Report"
"E-08522-25","6","029XX S Claiborne Av","OPEN","62C","SIMPLE BURGLARY (VEHICLE)","2025-05-09 12:14:00","14 62","SIMPLE BURGLARY","1","947276",,"UNKNOWN","UNKNOWN",,"1","VICTIM","BLACK","MALE","37","Non-fatal",,"Incident Report"
"E-08510-25","6","028XX S Claiborne Av","OPEN","67S","SHOPLIFTING","2025-05-09 11:30:00","14 67","THEFT","1","947278",,"UNKNOWN","UNKNOWN",,"1","VICTIM",,,,"Non-fatal",,"Incident Report"
"E-02599-25","4","023XX Kraft Pl","OPEN","27-42","ATTEMPTED AGGRAVATED RAPE","2025-05-02 22:00:00",,,,,,,,,"1","VICTIM","BLACK","FEMALE","43","Non-fatal",,"Incident Report"
"B-17673-25","5","025XX Elysian Fields Av","OPEN","67S","SHOPLIFTING","2025-02-16 15:21:00","14 63","CRIMINAL TRESPASS","1","947280",,"BLACK","MALE","56","1","VICTIM",,,,"Non-fatal",,"Supplemental Report"
"B-17673-25","5","025XX Elysian Fields Av","OPEN","67S","SHOPLIFTING","2025-02-16 15:21:00","14 110.3","TAMPERING WITH SURVEILLANCE OR MONITORING DEVICE","1","947280",,"BLACK","MALE","56","1","VICTIM",,,,"Non-fatal",,"Supplemental Report"
"B-17673-25","5","025XX Elysian Fields Av","OPEN","67S","SHOPLIFTING","2025-02-16 15:21:00","14 67","THEFT","1","947280",,"BLACK","MALE","56","1","VICTIM",,,,"Non-fatal",,"Supplemental Report"
"B-17673-25","5","025XX Elysian Fields Av","OPEN","67S","SHOPLIFTING","2025-02-16 15:21:00",,,"1","947280",,"BLACK","MALE","56","2","REPORTING PERSON","BLACK","FEMALE","28","Non-fatal",,"Supplemental Report"
"E-07458-25","3","030XX Paris Av","OPEN","67A","AUTO THEFT","2025-05-03 17:30:00","14 67.26","THEFT OF A MOTOR VEHICLE","1","947281",,"UNKNOWN","UNKNOWN",,"1","VICTIM","BLACK","MALE","63","Non-fatal",,"Supplemental Report"
"E-08510-25","6","028XX S Claiborne Av","OPEN","67S","SHOPLIFTING","2025-05-09 11:30:00",,,"1","947278",,"UNKNOWN","UNKNOWN",,"2","REPORTING PERSON","BLACK","FEMALE","53","Non-fatal",,"Incident Report"
"E-07986-25","7","046XX Laine Av","OPEN","94","ILLEGAL USE OF WEAPONS","2025-05-08 21:21:00",,,,,,,,,"1","INTERVIEW","BLACK","MALE","25","Non-fatal",,"Incident Report"
"E-08530-25","3","030XX Peoples Av","OPEN","67A","AUTO THEFT","2025-05-07 20:00:00","14 67.26","THEFT OF A MOTOR VEHICLE","1","947282",,"UNKNOWN","UNKNOWN",,"1","VICTIM","BLACK","MALE","30","Non-fatal",,"Incident Report"
"E-07245-25","2","089XX Willow St","UNFOUNDED","67A","AUTO THEFT","2025-05-08 07:30:00",,,,,,,,,"1","VICTIM","BLACK","MALE","40","Non-fatal",,"Supplemental Report"
"A-14921-25","6","025XX Willow St","OPEN","93","CRUELTY TO A JUVENILE","2025-01-17 09:39:00",,,,,,,,,"1","VICTIM","BLACK","FEMALE",,"Non-fatal",,"Incident Report"
"E-08314-25","7","078XX Shelly St","UNFOUNDED","67A","AUTO THEFT","2025-05-09 05:00:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","39","Non-fatal",,"Supplemental Report"
"E-02678-25","5","013XX Elysian Fields St","OPEN","43I","INTENTIONAL EXPOSURE TO HIV/ AIDS","2025-05-03 17:30:00",,,,,,,,,"1","VICTIM","BLACK","FEMALE","42","Non-fatal",,"Incident Report"
"E-08529-25","5","032XX Oliver White St","OPEN","21J","MISSING/RUNAWAY JUVENILE","2025-05-09 13:00:00",,,,,,,,,"1","RUNAWAY JUVENILE","BLACK","MALE","15","Non-fatal",,"Incident Report"
"E-08529-25","5","032XX Oliver White St","OPEN","21J","MISSING/RUNAWAY JUVENILE","2025-05-09 13:00:00",,,,,,,,,"2","REPORTING PERSON","BLACK","FEMALE","35","Non-fatal",,"Incident Report"
"E-04385-25","6","1st & Claiborne","OPEN","21P","LOST PROPERTY","2025-04-28 16:00:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","62","Non-fatal",,"Incident Report"
"B-12817-25","6","026XX Washington Av","CLOSED","103","DISTURBANCE","2025-02-13 16:00:00","54 403","DISTURBING THE PEACE","1","947284","ARRESTED","BLACK","MALE","39","1","VICTIM","BLACK","FEMALE","39","Non-fatal",,"Supplemental Report"
"E-08556-25","5","024XX New Orleans St","OPEN","103D","DISTURBANCE (DOMESTIC)","2025-05-09 13:00:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","38","Non-fatal",,"Incident Report"
"E-08544-25","1","026XX Cleveland Av","OPEN","35D","SIMPLE BATTERY (DOMESTIC)","2025-05-09 12:30:00","14 35.3","DOMESTIC ABUSE BATTERY - SIMPLE","1","947285",,"BLACK","MALE","31","1","VICTIM","BLACK","FEMALE","24","Non-fatal",,"Incident Report"
"E-08597-25","4","032XX Rue Parc Fontaine #3702","OPEN","56","SIMPLE CRIMINAL DAMAGE","2025-05-09 10:45:00",,,"1","947289",,"UNKNOWN","UNKNOWN",,"2","REPORTING PERSON","BLACK","FEMALE","39","Non-fatal",,"Incident Report"
"E-08444-25","5","018XX N Tonti St","OPEN","35D","SIMPLE BATTERY (DOMESTIC)","2025-05-09 10:36:00","14 35.3","DOMESTIC ABUSE BATTERY - SIMPLE","1","947287",,"UNKNOWN","UNKNOWN",,"1","VICTIM","UNKNOWN","UNKNOWN",,"Non-fatal",,"Incident Report"
"E-08582-25","6","037XX Prytania St","OPEN","34","AGGRAVATED BATTERY","2025-05-06 12:00:00","14 34.7","AGG. SECOND DEGREE BATTERY","1","947286",,"WHITE","MALE",,"1","VICTIM","WHITE","MALE","65","Non-fatal",,"Incident Report"
"E-08444-25","5","018XX N Tonti St","OPEN","35D","SIMPLE BATTERY (DOMESTIC)","2025-05-09 10:36:00",,,"1","947287",,"UNKNOWN","UNKNOWN",,"2","REPORTING PERSON","UNKNOWN","UNKNOWN",,"Non-fatal",,"Incident Report"
"E-08577-25","6","027XX S Broad St","OPEN","21M","MISSING ADULT","2025-04-28 07:00:00",,,,,,,,,"1","REPORTING PERSON","WHITE","FEMALE","62","Non-fatal",,"Incident Report"
"E-08577-25","6","027XX S Broad St","OPEN","21M","MISSING ADULT","2025-04-28 07:00:00",,,,,,,,,"2","MISSING PERSON","WHITE","MALE","67","Non-fatal",,"Incident Report"
"E-08597-25","4","032XX Rue Parc Fontaine #3702","OPEN","56","SIMPLE CRIMINAL DAMAGE","2025-05-09 10:45:00","14 56","SIMPLE CRIMINAL DAMAGE TO PROPERTY","1","947289",,"UNKNOWN","UNKNOWN",,"1","VICTIM",,,,"Non-fatal",,"Incident Report"
"E-08554-25","1","020XX Canal St","CLOSED","103","DISTURBANCE","2025-05-09 12:19:00","54 403","DISTURBING THE PEACE","1","947290","ARRESTED","BLACK","MALE","36","1","VICTIM","WHITE","MALE","41","Non-fatal",,"Incident Report"
"E-08574-25","8","002XX Saint Charles Av","OPEN","56","SIMPLE CRIMINAL DAMAGE","2025-05-06 12:00:00","14 56","SIMPLE CRIMINAL DAMAGE TO PROPERTY","1","947292",,"UNKNOWN","UNKNOWN",,"1","VICTIM",,,,"Non-fatal",,"Incident Report"
"E-08666-25","8","009XX Canal St","CLOSED","67","THEFT","2025-05-09 15:19:00","54 186","THEFT","1","947294","ARRESTED","BLACK","FEMALE","29","1","VICTIM",,,,"Non-fatal",,"Incident Report"
"E-08666-25","8","009XX Canal St","CLOSED","67","THEFT","2025-05-09 15:19:00","54 153","CRIMINAL TRESPASS","1","947294","ARRESTED","BLACK","FEMALE","29","1","VICTIM",,,,"Non-fatal",,"Incident Report"
"E-08574-25","8","002XX Saint Charles Av","OPEN","56","SIMPLE CRIMINAL DAMAGE","2025-05-06 12:00:00",,,"1","947292",,"UNKNOWN","UNKNOWN",,"2","REPORTING PERSON","WHITE","MALE","41","Non-fatal",,"Incident Report"
"E-08666-25","8","009XX Canal St","CLOSED","67","THEFT","2025-05-09 15:19:00","54 97","ASSAULT","1","947294","ARRESTED","BLACK","FEMALE","29","2","VICTIM","BLACK","MALE","28","Non-fatal",,"Incident Report"
"E-08666-25","8","009XX Canal St","CLOSED","67","THEFT","2025-05-09 15:19:00",,,"1","947294","ARRESTED","BLACK","FEMALE","29","3","WITNESS","BLACK","FEMALE","68","Non-fatal",,"Incident Report"
"E-08386-25","7","071XX Crowder Bd #102","OPEN","56","SIMPLE CRIMINAL DAMAGE","2025-05-07 12:00:00","14 56","SIMPLE CRIMINAL DAMAGE TO PROPERTY","1","947293",,"UNKNOWN","UNKNOWN",,"1","VICTIM","BLACK","FEMALE","21","Non-fatal",,"Incident Report"
"E-08537-25","1","W I-10 Hw & W Ramp Hw","OPEN","21","MISCELLANEOUS INCIDENT","2025-04-13 13:00:00",,,,,,,,,"1","REPORTING PERSON","BLACK","FEMALE","53","Non-fatal",,"Incident Report"
